layer,E_falqon_x,E_tr_x,E_so_x,P_falqon_x,P_tr_x,P_so_x,E_falqon_xy,E_tr_xy,E_so_xy,P_falqon_xy,P_tr_xy,P_so_xy,E_falqon_warm,E_tr_warm,E_so_warm,P_falqon_warm,P_tr_warm,P_so_warm
124,0.0034760340263992103,0.0037265370878953883,-1.6972886709811234e-05,0.06659488413674497,0.055690003943635304,0.17491671934598813,-0.004565889991907164,-0.004573525051857951,0.007590624804225067,0.23709652973901363,0.2383340684868969,0.07519525544526161,0.019020251202839504,0.02791959005827734,0.01555291845425218,0.42842127110711936,0.5180884958075291,0.5035049587807102
125,0.0033634255217899712,0.0037075878381605727,-5.906168406332683e-06,0.06812821950679564,0.056187094134673266,0.17434300667895164,-0.00457661571233065,-0.004586004728990308,0.007528269337598784,0.2386960925985616,0.24003555771839485,0.07677648707375857,0.018813484503267194,0.027899172857646416,0.015536517685637982,0.43737151704122373,0.5209194018104925,0.5046748468249893
126,0.0032542064680326777,0.0036918980906231625,-0.00013204026152681414,0.06961731016203197,0.056641061057607356,0.18052990323639517,-0.004587090171147773,-0.0046008847781169055,0.0074595351290103985,0.24025819523597935,0.24189525805701123,0.07844816879898243,0.01873434361263656,0.027886068324523398,0.015505371517636314,0.44284379589399175,0.5227493003334153,0.506415633549001
127,0.0031525234067143817,0.0036759544635491677,-0.00012879959433702618,0.07103428867564225,0.057101372241174134,0.1803788611629948,-0.0045985229739498165,-0.004619105735320472,0.007385220570326132,0.24187591344906104,0.243976104413063,0.0802014545644728,0.018728404814754313,0.027853544650495523,0.015460145631194489,0.44477117911298414,0.5255496947504229,0.5086054151861402
128,0.003061280992070946,0.0036562661213565403,-0.0002753435462844021,0.07236222059752147,0.05762120667938525,0.18720150362910784,-0.004612078016683743,-0.004640863421033475,0.007306467599659357,0.24363717728365594,0.2462906294909238,0.08202560372642623,0.018728276604804285,0.02777485735489226,0.015429524115079123,0.44461651940247143,0.5303086577596403,0.5104210589124705
129,0.0029821011672565845,0.0036288746585027174,-0.0002673074435944067,0.07359307485760877,0.05825162574546645,0.18683692991043807,-0.004628663486859723,-0.004665311415902421,0.007224715890594639,0.24560366009617615,0.2487933526203444,0.08390783581539751,0.01872891111370409,0.02769332973849668,0.015425202352049711,0.444364838774125,0.535305647685842,0.5112745417544741
130,0.0029154366700815254,0.003589443192709536,-0.0004184057412948784,0.07472516369971106,0.05903405853420317,0.19409827544163563,-0.004648603789576327,-0.004690646041926281,0.007141624387403157,0.2477944921518454,0.25138809560739883,0.08583319317360145,0.01871693624158382,0.027674360155120037,0.015425088997005586,0.44587332487443365,0.5381825630056465,0.5112069812075716
131,0.0028607648772664062,0.00353404846160676,-0.0004006902508911158,0.07576100338499232,0.059992896341351694,0.1932080608636617,-0.0046713553169212465,-0.00471464114021738,0.00705896270221824,0.25017856062745797,0.25395004370110824,0.08778455188757348,0.01866829461081447,0.027674593587276825,0.01542569172113222,0.44974365251834664,0.5382438381471504,0.5109976785567497
132,0.0028168181588455504,0.0034603480767472247,-0.0005375406106959842,0.07670614160795383,0.06113058029841413,0.20032024928024025,-0.004695494239702731,-0.004735395045838698,0.006978481341874336,0.25267830224513316,0.2563562384144761,0.08974290593249927,0.01859058140026679,0.02767111901259003,0.015413416570266708,0.4548963719636185,0.5367220033814496,0.5119320628805701
133,0.002781829289964814,0.003368523769930362,-0.0005217796758502184,0.0775690772913079,0.06242711069380409,0.19945996172651265,-0.0047190761060089854,-0.004751910148486964,0.006901775996015966,0.25518554946174415,0.2585143885149527,0.0916879991272452,0.018518283895089818,0.027671149421127875,0.015336231653762826,0.4596849881213901,0.5367171735705862,0.5150412504149824
134,0.002753773551257002,0.0032615068458617205,-0.0006543341396791078,0.07836202698820874,0.06384444505832408,0.20644012340549903,-0.004740235838532093,-0.004764245849100808,0.006830164665070373,0.25758571490811416,0.26038164722193313,0.09359930656194666,0.018467544367420936,0.027610270796052442,0.015205497841607993,0.4633695341134222,0.5402637520519369,0.5189015315228522
135,0.002730577136119808,0.0031443962519981036,-0.0006473770249209197,0.0791020034366137,0.06533440787603476,0.20608217424001238,-0.0047577443536673866,-0.004773255440050377,0.006764595469543195,0.2597830160333819,0.26197042730610565,0.09545729062001695,0.01842914591387669,0.02744756811123021,0.015108633596320812,0.46630150611680005,0.5462110874049488,0.5217527875044
136,0.0027102526098939156,0.0030233789445541625,-0.0007933328938085837,0.07981152228192977,0.06684748681865234,0.21339477712567795,-0.004771272950501021,-0.00478014437457378,0.006705597517530842,0.2617194578232203,0.2633433000470874,0.09724479550913329,0.01839201565515914,0.027291362200056832,0.015071856050254082,0.4690940453424407,0.5512071063454606,0.5232979283492284
137,0.0026909359576520126,0.002904602898418387,-0.0007860001263794675,0.08051831228203013,0.06833991477669768,0.21303940671385005,-0.004781296950116684,-0.004786135271328055,0.006653278896042723,0.2633836899843469,0.26460083252372396,0.09894841046270268,0.018356042588846263,0.027230825314456017,0.015060798666705816,0.4718830633399372,0.553768021957485,0.5241397461126266
138,0.002670838927335449,0.0027933271789618084,-0.0009312639309302371,0.08125368799090726,0.06977757713480597,0.22044213824553308,-0.004788765330330645,-0.004792377366886409,0.006607367188124675,0.2648100294430945,0.265864789323886,0.10055962839548727,0.018329189007237318,0.027218031684822522,0.015058185381672551,0.4743151171616941,0.5547759098197786,0.5246115498572785
139,0.0026481747952467787,0.0026934488500531383,-0.0009124555695746736,0.08204966006057399,0.07113674653880095,0.21941790693669835,-0.0047947570947679844,-0.004800009810933876,0.006567281080250304,0.26607049877298733,0.26725716288264084,0.10207565020443807,0.018313838964829396,0.02721410676006509,0.01505828708596366,0.4761018606086233,0.5552878732006012,0.524763775445682
140,0.0026211374330288783,0.0026073411240991316,-0.001023886996239283,0.08293524346164736,0.07240268655952084,0.22600333503286443,-0.004800295531761769,-0.004810155128771563,0.006532217837549132,0.26726276556464773,0.2688762603984449,0.10349972941956574,0.01830420430202353,0.02721301046600406,0.015057640105494575,0.4773825539410221,0.5556088317052449,0.5245481204182674
141,0.002587998466827577,0.0025358855198515055,-0.0010049537384727704,0.08393264861232683,0.07356752196625936,0.22468727286595994,-0.00480634323548541,-0.004823685488153999,0.006501240987026125,0.2684952805609262,0.270774649629821,0.10484101177207789,0.018292989274746596,0.027213058637844727,0.015057991733291188,0.47862721579437734,0.5556713838791747,0.52418238904401
142,0.002547341638792099,0.0024786147600268657,-0.0010869369053060317,0.08505407763218889,0.074628596669944,0.23025161070054723,-0.004813858675052795,-0.004840821326032476,0.006473355172524514,0.26986991943305766,0.272946354998339,0.10611389209936081,0.018272117106977685,0.027213126333103518,0.015052585312894084,0.4803317699362854,0.5555368351528535,0.5247837393042046
143,0.0024983942634511443,0.0024339427633263172,-0.0010786166415378156,0.08629974296175306,0.07558808334191107,0.22965724659972056,-0.004823756034790946,-0.004860823018846371,0.0064475601696364565,0.2714635912890026,0.27532857396263327,0.1073369755666245,0.018236819698096395,0.027211892682089248,0.014999693352818654,0.48261732490408277,0.555728865078808,0.5275891925280239
144,0.0024413605849544252,0.002399485616998673,-0.0011673968087541756,0.08765752206681249,0.07645402784780876,0.23528590522840653,-0.004836696782307765,-0.004882055593278972,0.006422882425128002,0.2733127316391839,0.27781733681815796,0.10853177699895905,0.0181948933241871,0.02719431854882353,0.014873743304235333,0.48509036970128566,0.5569268094480235,0.5320023073597903
145,0.002377627869325517,0.0023724437668966878,-0.0011723035855844039,0.08910437523931292,0.07724237550130021,0.2355604394653873,-0.004852791042192346,-0.004902497662884814,0.006398388756911222,0.27540569029581924,0.28029169943618887,0.10972130865994788,0.018162178864774677,0.027139446890099027,0.01475094938269438,0.4871936270919979,0.5590675534057462,0.535795701542486
146,0.0023097215070390677,0.0023499463694594226,-0.001301663220256191,0.09060931179429897,0.07797894324558845,0.24245310480042337,-0.0048713949667516295,-0.004920456714664795,0.006373191401178891,0.27768596621652847,0.2826398524201142,0.11092868911943167,0.018145495444907678,0.027051535169676198,0.014705909165110009,0.488645482726648,0.5613312048278016,0.5378298179062317
147,0.0022409450231270604,0.0023292295579770096,-0.0013027832313587677,0.09213738394293974,0.07870000374866,0.2425062202608061,-0.004891177322883979,-0.004935091869963917,0.006346455168759755,0.2800652129295866,0.2847814672182981,0.11217586193359196,0.01813880935496964,0.026975662238482558,0.014701569702780675,0.48953264320630346,0.5628485978345215,0.5385565100400924
148,0.0021747512866254082,0.002307593958957138,-0.0014578980504195752,0.09365405234078149,0.07945038226690233,0.2502574824304614,-0.004910488181196243,-0.004946491174680049,0.006317415684094154,0.28244188696557493,0.28668193534578706,0.1134824601735659,0.018134645451998933,0.026941806423026515,0.014701528319658552,0.49016176093373104,0.5635082091811087,0.5386269412644349
149,0.0021140153615491616,0.002282236946240205,-0.0014388682656127554,0.09512937759018722,0.0802787459601879,0.24928901173522452,-0.004927875070617476,-0.00495537415835117,0.006285413158024347,0.28472080575768405,0.2883559116415635,0.11486481123790693,0.018127863111969122,0.026935167516577613,0.014701484981697412,0.49094591691858497,0.5637313232975834,0.5386607788465579
150,0.002060449830491844,0.0022501740389733647,-0.0015686501331903474,0.0965417550220392,0.08123074987963365,0.25646197048060015,-0.004942491557552382,-0.004962696945032623,0.006249940251947106,0.2868297997677593,0.28985994523609004,0.11633506057551461,0.0181130628785967,0.02693558876289958,0.014700975305507711,0.49219634785149263,0.5637723905213496,0.5388871924276133
151,0.0020143593556927832,0.0022084581530533607,-0.0015468078726625985,0.0978810904439248,0.08234144553879716,0.255054879975615,-0.00495421706969439,-0.004969387532346967,0.00621069689553723,0.28873081216701674,0.2912766669040228,0.11790040782588078,0.01808860133462329,0.02693285300630676,0.014699704093141263,0.49385353133570564,0.5636630610796597,0.5392559346531246
152,0.0019747754631370988,0.002154768528436361,-0.0016374362506769223,0.09915122491289019,0.08362864063251896,0.2609465285002604,-0.004963496666242392,-0.00497625032464534,0.006167640758531922,0.2904239309604211,0.2926953066705903,0.11956248856085586,0.01806074585394383,0.02693062067208058,0.014694364565105894,0.49554571514570955,0.5633762893827607,0.5400266663722526
153,0.001939833343701992,0.0020882353693700865,-0.001625584966772208,0.10037111244807612,0.08508877459798901,0.26006650686975175,-0.004971058955567719,-0.004983946107408266,0.006121020368614446,0.29194405975226717,0.2941939585308075,0.12131698425949924,0.018037969531319083,0.026931195541371206,0.014667620681464074,0.49694472639554294,0.5633218042404401,0.5420713351807449
154,0.0019071683451731217,0.0020101746576891293,-0.0016994697419863204,0.1015740192008225,0.08669643248501419,0.265210798349358,-0.004977680024756666,-0.004992957558960143,0.00607137912653476,0.2933512948308257,0.29582730982138145,0.1231535815165333,0.01802222360004524,0.02690822550223382,0.01459023222093539,0.49800547053210836,0.5642352627956367,0.5458224511102164
155,0.0018741730125647657,0.0019243198531703333,-0.0016956688946364378,0.10280412511425169,0.08840787477161088,0.26494672909167627,-0.004984063845347245,-0.005003531484302447,0.006019522791010231,0.2947174939319089,0.2976208450831067,0.1250564072217109,0.01800933310231092,0.02684063396713899,0.01447482330963301,0.4989080778158705,0.5658141850620811,0.5501574314193818
156,0.0018381097076114882,0.0018362425589599617,-0.0017732082452889255,0.10411042500575127,0.09016802230985917,0.27017838322844345,-0.004990807673037632,-0.005015646254712265,0.005966449887927199,0.2961124519796722,0.29957094966905484,0.12700502460493923,0.01799354547558357,0.026753835309419334,0.01439378748305898,0.49990823184132127,0.5669134258223648,0.5534633403661611
157,0.0017962070705637239,0.0017519860224679059,-0.0017690591083125862,0.10553856985702216,0.0919195573689243,0.2699106836545814,-0.004998386604825314,-0.005029041566901114,0.005913252613833389,0.29759279283659057,0.3016500854026296,0.12897598545401678,0.017969361960444415,0.026701495209229008,0.014374166584125974,0.5012008189885674,0.567015576552641,0.5551388540632497
158,0.0017458992454520547,0.001676377407807217,-0.0018521993771687018,0.10712201043959214,0.09361257692720033,0.2753840099493894,-0.005007122697609168,-0.005043296373430333,0.00586100304041946,0.29919520052694004,0.3038155637779352,0.1309448160144163,0.017935270418176705,0.0266935632874242,0.01437343435266542,0.5027644950848065,0.5667966188759012,0.5555417037226109
159,0.001685283803286908,0.0016117511160827077,-0.001843565827088731,0.10887429843494992,0.095213537694372,0.2748198595036993,-0.00501715114218187,-0.005057909631713782,0.005810643455831945,0.3009340476212041,0.3060190751938491,0.13288820394318643,0.017898932825517966,0.02669353624889281,0.014373450175408729,0.504321262631942,0.5667980015550862,0.5555287796965507
160,0.00161372372691052,0.0015576313041423952,-0.0019270326317435663,0.1107844967911073,0.09671250904607291,0.28031978095847376,-0.005028414713608763,-0.0050723584966856985,0.005762898935044652,0.30280280240124496,0.3082141340329471,0.13478609024458288,0.01787378576608275,0.026693666316697017,0.014372508849652316,0.5055364966284182,0.5667733675277784,0.5558017925898313
161,0.0015323751670611298,0.0015113357773114972,-0.001918741385487546,0.11281719139787416,0.09812750964686932,0.27976900934117155,-0.005040699983392237,-0.005086149671019261,0.005718224766324849,0.3047785126619375,0.31036073744341175,0.13662337793536916,0.01786455574316059,0.0266911731387554,0.014369348432124167,0.5062733870980655,0.566830626851849,0.5564591854347238
162,0.0014443643335995417,0.0014689284130488679,-0.0020039819570252778,0.11491751918728088,0.09950421935215686,0.28532257813289047,-0.0050536977632209155,-0.005098887894667578,0.0056767929687591995,0.306828227152642,0.3124284705222991,0.13839104638743063,0.017863226258160978,0.02667550267300913,0.014364785907871738,0.5065959859375353,0.5670186375156326,0.5573381364776061
163,0.0013544163963088683,0.0014259252009945233,-0.0019986790949208756,0.11702015905024987,0.10090950933172584,0.28497985140832116,-0.005067056676038565,-0.005110351469107663,0.005638513598321144,0.3089155040610064,0.31439910875180477,0.14008657973503943,0.017863028065167562,0.026655751973571548,0.014358109181561215,0.5066765443192411,0.5671408472448769,0.5584160656720684
164,0.0012679468241021178,0.001377631279108994,-0.0020866561491119633,0.11905995103982014,0.10241856184232148,0.29069645281802303,-0.005080414095375418,-0.005120535037146152,0.005603080423488808,0.3110052994744399,0.31626850918057925,0.14171374041032248,0.017861627607942646,0.02664483155112607,0.01434375560371278,0.5068740716009252,0.5671968083825599,0.5600280849350412
165,0.0011898723398430615,0.0013194815691786902,-0.0020798180821289787,0.12098139419250323,0.1040974888681101,0.2902482159205448,-0.005093415167504763,-0.0051296350110781675,0.005570028246073751,0.31306682064398184,0.31804714827865377,0.14328181092088027,0.017849205305427877,0.026638644268323006,0.014311638430491814,0.5076961302781775,0.5672665301249215,0.562515824969532
166,0.0011235512541038718,0.0012478367415428503,-0.002161480796869144,0.12274502013260655,0.10598542052265848,0.29584047506544625,-0.005105740810238542,-0.005137993203599824,0.005538790568526316,0.3150751511482316,0.3197591551552974,0.1448044711112597,0.01780661362427435,0.02662862943026587,0.014260132886895666,0.5094020507570746,0.5673829028524463,0.5656313316469694
167,0.0010702235321785971,0.0011612873894599313,-0.002151066747762063,0.1243301598092082,0.10808120593788773,0.2950851161072038,-0.0051171508580640035,-0.005146032330274396,0.0055087502510786585,0.3170125384995133,0.32143984856687946,0.14629847566930465,0.01772794188606508,0.02660931062575727,0.014209478502196548,0.5116342891310018,0.5674927445128944,0.568639955079631
168,0.001029098903344273,0.0010619256721600603,-0.0022191475216968163,0.12573504072904176,0.11033948498559888,0.3001131068310322,-0.005127526287937311,-0.00515420181464972,0.005479280553390012,0.31886953340632845,0.32313134559293333,0.14778226224996424,0.01764149024604738,0.026592490997208756,0.014184475757196457,0.51366277350825,0.5674398932341673,0.5708007348675607
169,0.0009979560604330801,0.0009556925887596174,-0.0022101827609157273,0.12697570159002683,0.11267847295961184,0.2994109250221658,-0.005136888540839171,-0.00516292804053449,0.00544977793784501,0.3206457132855385,0.32487595402391617,0.1492745743829273,0.017583578267993158,0.026588409643322472,0.014181267660329192,0.5150713644250168,0.5673521822047486,0.5717675892417552
170,0.0009739220713173688,0.0008511626912103546,-0.0022706172580988127,0.12808472778588703,0.11499771031199109,0.30392289359256913,-0.005145388567421864,-0.00517255401668483,0.005419690198693238,0.3223498724603306,0.3267083014625135,0.15079314358813553,0.017558645824255856,0.026588185672598734,0.01418125725411256,0.5159388367553992,0.5673474852393313,0.5717610394610662
171,0.0009540908844512581,0.0007569837396230025,-0.002265920171400853,0.1291097765906226,0.11720008084514023,0.3035749006671269,-0.0051532758166340465,-0.005183268057802841,0.005388543568538247,0.32399976120875884,0.3286482937523242,0.15235345360948707,0.017551062781616826,0.02658747283671871,0.014180827992214332,0.5164580280509428,0.5673617302079839,0.5713693324515448
172,0.0009357948937861251,0.0006791182841479783,-0.0023283819094731695,0.1301110045670556,0.11921112182643387,0.30802899035749365,-0.005160862112735603,-0.005195048962571836,0.005355970798728601,0.32562116667241137,0.33069701085388103,0.1539676098171181,0.01754947686245851,0.026578262475835442,0.014180959282402573,0.5167429849847367,0.5674998810342239,0.5713196362842836
173,0.0009165616847808618,0.0006192829773473468,-0.0023249549825446426,0.13115633849564232,0.12099110937792233,0.3077894867199177,-0.005168488079617891,-0.005207666079706552,0.005321739603657172,0.3272456814845019,0.3328368697137374,0.1556433544669149,0.01754942040420116,0.026558282224462104,0.014173960587770637,0.5168547513987101,0.5676954454721065,0.5723451445512986
174,0.0008939532080438896,0.0005752458104459993,-0.0023879981575431553,0.13231410519813516,0.1225397221351888,0.3123934014590119,-0.005176489965787472,-0.005220742701159563,0.0052857782289468256,0.3289066942712029,0.33503602251240994,0.15738329437963702,0.017549320581720006,0.026543611017781812,0.01415504687654783,0.5168141115521651,0.5678114757508158,0.5744199344139764
175,0.0008655262864679344,0.0005424526501810032,-0.0023811073658897915,0.13364355541212644,0.12389577369841599,0.3118602693613091,-0.005185160194769258,-0.005233845154445975,0.005248193061258976,0.3306340632771808,0.3372550558740946,0.15918443028967943,0.017548689197081777,0.026540658563680205,0.014135238105029639,0.516613254401839,0.5678832276512356,0.5766004720192038
176,0.000829066176645421,0.0005157499052373027,-0.002434878488285275,0.13518486300306756,0.12513376183700595,0.316350080757552,-0.00519469996751358,-0.005246555238008322,0.005209272692309846,0.33244878994608373,0.33945337218038674,0.1610380854558385,0.0175484814227199,0.026540357601779398,0.014120701538353441,0.5163344601007858,0.5679084446864325,0.578285618793247
177,0.0007830758969559846,0.0004902417122766757,-0.0024271965995999907,0.13695089873915245,0.12635638601069107,0.3156389528559571,-0.005205175129682834,-0.005258524457431541,0.005169473924942762,0.33435913648378146,0.34159460583581075,0.16293031601160923,0.017548253003011806,0.026538385124596824,0.014106960144006414,0.5163862853502373,0.5679915568160709,0.5797717331916861
178,0.0007273310684667841,0.00046123112126179953,-0.002473865262821436,0.13892320795623145,0.12768084702347807,0.31986453599003084,-0.0052164961977095945,-0.005269530309667942,0.005129387793941524,0.33635918869283077,0.34365240251735624,0.16484284181409872,0.01753516824880867,0.026527561198677926,0.014092214137908024,0.517528046794131,0.5682615016948048,0.5813417516001569
179,0.0006632193870286207,0.0004239766963323689,-0.002470384206882937,0.1410539660820549,0.1292182728299716,0.3195529000576132,-0.005228436193347872,-0.005279526429559289,0.005089687356082763,0.3384301662092982,0.3456165245986074,0.16675446577574757,0.017480196023568356,0.026512698558787778,0.014082064089734092,0.5202966401289651,0.5685513500291168,0.5827320705388562
180,0.0005936368149364367,0.00037409836955197367,-0.0025251657965723656,0.14327419612764203,0.1310491536661365,0.32395939884814884,-0.005240677755398021,-0.005288652148074202,0.005051063003184031,0.34054386865865827,0.34749639118080694,0.16864286289782213,0.017367703895128123,0.026505537919621076,0.014078319792572094,0.5242210161317564,0.5687490481509259,0.5835899622392363
181,0.0005224016114296075,0.0003088689128650004,-0.002527031024285261,0.14550654247875494,0.13320122431533177,0.32409018033834613,-0.005252866862314756,-0.005297190643412426,0.005014154300784746,0.34266698310746496,0.34931930995167343,0.17048653850287304,0.017238556306353597,0.026503877864429586,0.014076494305933072,0.5278960304434392,0.5688607053838177,0.5840543426864299
182,0.00045337731062172857,0.0002287562349676457,-0.002601220780312003,0.14767923299875,0.13563801257550126,0.3290244052593251,-0.005264660524676244,-0.00530550490858041,0.0049794887727242585,0.34476537463636947,0.35112402690136957,0.17226670481097542,0.017159488453588504,0.02650164342601528,0.014071998037584913,0.530269872967807,0.5689755485270724,0.5847055608039843
183,0.0003896312059863071,0.0001380717728873197,-0.0025991127208090277,0.14973747853952285,0.13826477016333144,0.32889731839395825,-0.005275773341790248,-0.005313983811084734,0.004947436976457787,0.346808558790853,0.3529526818254214,0.17396882763867386,0.017139549916992645,0.026487929016979543,0.014058270893492708,0.5314158994510724,0.569373230688084,0.5859717954905945
184,0.0003329157384580612,4.3929423633147936e-05,-0.002676265821499391,0.15164978874780685,0.14095273873798903,0.33381819015154984,-0.005286025878914214,-0.005323001976359818,0.00491818977872371,0.3487747014987591,0.35484354517567995,0.17558365636744366,0.01713979135445581,0.026456408265981883,0.014038101544607436,0.5317352212185843,0.5699840724318314,0.5875864545734
185,0.0002835831806189493,-4.617817572407832e-05,-0.00266478790188239,0.15340882716118218,0.14357420325112888,0.3330247971478214,-0.00529537976143496,-0.0053328744481610105,0.004891758930096656,0.35065521532208854,0.3568249822991338,0.17710765484070318,0.017137962373699925,0.026429236095283075,0.014024727337179485,0.531444259405596,0.5704344491021242,0.5888686401863114
186,0.0002408484530950749,-0.0001268789253223647,-0.0027180566997256446,0.15502823225333928,0.14603485284303427,0.33714880626244165,-0.0053039394623939674,-0.005343789850798662,0.004867997319784946,0.3524569574601283,0.35891050014509746,0.17854286645080017,0.017135638927090482,0.02642196971121671,0.014018935377573543,0.530891802682639,0.5706210714015097,0.5895791847612734
187,0.00020320825532936764,-0.00019619334091156623,-0.002720570460595298,0.1565374486373248,0.14829188775013472,0.3378490094808559,-0.0053119202278503926,-0.005355733958918224,0.004846632015907954,0.35420078756040946,0.3610956575194502,0.17989633831223031,0.017135404917863514,0.02642154883367853,0.01401315207553923,0.5305285326990232,0.5706631885911403,0.5901393191223722
188,0.00016883686991910226,-0.00025524634441340317,-0.0027231510419668337,0.15797611782811363,0.15035489314043732,0.3381319703310881,-0.005319602435232349,-0.005368451304739464,0.004827302074010777,0.3559171731657695,0.36335844302227566,0.18117927361607725,0.017135205025567545,0.026421053540995266,0.01400009917962336,0.5306137082642892,0.5706875533432862,0.5909902162277354
189,0.00013586773176784686,-0.0003070709515542935,-0.002745829030266219,0.15938866088399803,0.1522744261428357,0.34070074656392685,-0.005327292511236293,-0.005381493972815222,0.004809594045208138,0.35764066302319786,0.3656639690932988,0.18240607403105505,0.017132528552415253,0.026413160713870804,0.013979871064167548,0.531186336206995,0.5708876630599848,0.5920549659189843
190,0.00010256765361828669,-0.0003553743372555658,-0.0027460337695936025,0.16081902326726855,0.15412517570347867,0.34072003411389207,-0.005335294794449854,-0.005394347586429908,0.004793070458743337,0.35940462408239976,0.36797194889644314,0.18359338906698766,0.01712444107720031,0.0263937047056579,0.01396355724052212,0.5323006571311161,0.5712564447695232,0.5929357010823484
191,6.746608868179625e-05,-0.00040367957802352845,-0.0027855000213531187,0.1623054386177864,0.15598789695999254,0.34422115897662015,-0.005343885196279232,-0.005406560136023429,0.004777289397250086,0.3612366554839281,0.3702433888783395,0.18475922947699697,0.01710316647133691,0.02637378099085575,0.01395603164381437,0.5342354059486976,0.5716431047962554,0.5934356990764852
192,2.9496454780807146e-05,-0.00045474190248837964,-0.002787206639890122,0.16387541543952633,0.15793172133615002,0.3443529870184298,-0.005353275319441559,-0.005417815673356547,0.004761815846339974,0.3631546963717013,0.3724442843225242,0.1859221491201134,0.017054182230042507,0.026362363939576455,0.013951675801969675,0.5372928428177225,0.5719255174023933,0.5937153101475293
193,-1.1845724173244936e-05,-0.0005100246411222573,-0.002843299310208896,0.16554166152184585,0.15999846171326038,0.34860429994166847,-0.005363565131082916,-0.00542796534870575,0.004746227291848833,0.36516417269875634,0.3745484909378799,0.18710046869965513,0.016968555266667504,0.026356056410930882,0.013944745209832994,0.5412489469761086,0.572106554902035,0.594019969676114
194,-5.638421874713676e-05,-0.0005692941190910425,-0.002841496746402856,0.16729998737585663,0.162192383455698,0.3484795442100582,-0.005374699438248346,-0.005437047962409036,0.00473011687608719,0.3672569726844862,0.37654355817595325,0.18831150989922432,0.016865955006819408,0.026348897098084516,0.013933226952353453,0.5452057707003033,0.5722758498020876,0.59439244907626
195,-0.00010326454345218391,-0.0006306709511761958,-0.0029040007799578035,0.16913009769756676,0.16447994941609026,0.3529041716075959,-0.005386456815109342,-0.005445292598644012,0.004713097367620202,0.36941296842656324,0.3784386475011956,0.18957082540057094,0.016790447481320244,0.026337483666314093,0.013922778492376974,0.5482327174449787,0.572493125232363,0.5946985439401309
196,-0.00015112377497213743,-0.0006913602372356342,-0.0028967023305370085,0.1709995123894639,0.16680180412406875,0.3523911551273734,-0.005398491337019702,-0.005453081368669961,0.00469480845240994,0.37160397852717036,0.3802683209477553,0.19089143941085193,0.016762494657241403,0.02632727703254632,0.01391764937945859,0.550016611404633,0.5727123094373667,0.5948669131732643
197,-0.00019839631562959493,-0.0007487967683262177,-0.0029525178435282342,0.1728698744301781,0.16909373270378303,0.356366299141143,-0.0054104142339292454,-0.0054608821475797785,0.004674928681583787,0.3737988290287486,0.38208736508857144,0.1922831433855282,0.016759531119163545,0.026324780004043022,0.01391522912707039,0.5507483573882755,0.5728519610498904,0.5949527853846761
198,-0.00024365563357210077,-0.0008015827189890763,-0.002944990014838527,0.17470406745064712,0.17130812639022322,0.3557977787866924,-0.005421874533858495,-0.005469177688434527,0.0046531920691673025,0.37596750936612344,0.3839581124191364,0.1937519130089308,0.016759562902578688,0.026324820576209156,0.013912513915894353,0.5507823122880617,0.5728720431500409,0.5950366615164245
199,-0.00028587866234289607,-0.0008497688914274617,-0.002990774421385831,0.17647233489794817,0.17342712351438133,0.35923009679686707,-0.00543260809694545,-0.005478396901563633,0.004629408031606109,0.3780833919162117,0.3859354146367813,0.19529951924656733,0.016759552949279475,0.02632498011703767,0.013909436846618469,0.5506123151877449,0.5728231736119146,0.5951465018762938
200,-0.0003245651332571529,-0.0008945262359288783,-0.0029856562139052396,0.17815608266604852,0.17546352248251557,0.35881299542322964,-0.005442459064072141,-0.005488837369750459,0.00460348225626149,0.38012464048698574,0.3880536077166028,0.1969233966118897,0.016759323329863747,0.026323087085654586,0.013909038777940735,0.5507047844080348,0.5729666064667364,0.595232229470389
201,-0.00035971239116488205,-0.0009375572077048968,-0.0030230833841157277,0.1797489518938841,0.1774515940068451,0.3619375121651357,-0.005451392491668564,-0.005500578276258652,0.004575435304287859,0.3820769556808581,0.39031801469694405,0.19861680734025083,0.016757019761382986,0.026312995192118018,0.013908498632200617,0.5512213915811035,0.5735192647868018,0.5951977940251573
202,-0.0003916954477326863,-0.000980535128407657,-0.003018980456933954,0.18125558534298178,0.179433119569281,0.36155724467796696,-0.00545950119459584,-0.005513408494450143,0.004545415421077453,0.3839381072921203,0.3927026058147353,0.20036930491030994,0.016752584506937195,0.026300743177184595,0.013905717026910866,0.5520508122042606,0.5742997934461705,0.5949746193478181
203,-0.0004211143895977575,-0.0010246736154015852,-0.003049048097254338,0.18268895699816967,0.18144399109638962,0.36451606814296666,-0.005466995002416585,-0.005526821609222478,0.004513702277390239,0.38572187281469167,0.39515496805821165,0.20216745982853432,0.01674666963571412,0.02629764060243775,0.01390639145282463,0.5530608465799958,0.574833688168011,0.5947880085446657
204,-0.0004486553758649746,-0.001070460844845004,-0.0030452696599844262,0.1840671638873344,0.18350522956868262,0.3641016784636904,-0.00547416872236815,-0.0055401288013942375,0.004480699288058407,0.38745822208721403,0.3976087602352877,0.20399577162899793,0.01673776021080782,0.02629771647987734,0.013900313139082876,0.5543099424903859,0.5748634130859696,0.595067927415861
