layer,E_falqon_x,E_tr_x,E_so_x,P_falqon_x,P_tr_x,P_so_x,E_falqon_xy,E_tr_xy,E_so_xy,P_falqon_xy,P_tr_xy,P_so_xy,E_falqon_warm,E_tr_warm,E_so_warm,P_falqon_warm,P_tr_warm,P_so_warm
158,-0.020402548983616584,-0.02031931212387318,-0.020112043684530345,0.8129744285046336,0.6985202406999842,0.6550260591047633,-0.021183682319081628,-0.021183092291394305,-0.021163810734862402,0.996351071581125,0.9941889371567332,0.9927082875910476,-0.018646941422062965,-0.018800452844762464,-0.01883088625406654,0.7525035859220458,0.7602771381993765,0.7645752862211254
159,-0.02040950004481666,-0.020319505545934247,-0.020112060794667156,0.8141256595107502,0.698516215877042,0.6550327503965611,-0.021183760806141816,-0.021183079696371072,-0.0211638380885149,0.9963987444278753,0.9941917349213537,0.9927428593207541,-0.018647146492710546,-0.018802382857041004,-0.01883098679554794,0.7524624789914326,0.7606941517655241,0.7646123748297469
160,-0.020416113376620096,-0.020319496705224385,-0.020112071723715493,0.8151783864729795,0.6985136433356778,0.6550360923425097,-0.02118386432066737,-0.021183059451681637,-0.0211638989029133,0.9964546640213815,0.994186280062696,0.9927982372551934,-0.018647446894038574,-0.01880574045497319,-0.018831041364696363,0.7524110350290836,0.7611083091635021,0.7646350939400078
161,-0.020422399819444655,-0.020319583711119745,-0.020112147901254148,0.816137286909981,0.6985185201003737,0.6550533699128267,-0.021183991253692178,-0.021183125701153535,-0.02116400813831893,0.9965169606456844,0.9941807287385513,0.9928758035120293,-0.018647860933595953,-0.018811346439493296,-0.018831049715133105,0.752342033293036,0.76175009561889,0.7646488268600038
162,-0.020428359938643174,-0.020319905780960497,-0.02011221632716759,0.8170054361252032,0.6985331308634101,0.6550636411054565,-0.021184136720212736,-0.021183001924514874,-0.02116417535594384,0.9965831176951984,0.9941356159887992,0.9929738811255185,-0.01864837216402938,-0.0188117259523719,-0.0188310510169727,0.752245815257279,0.761913725506417,0.764646594345933
163,-0.020433958442221303,-0.020320597834941903,-0.020112525590559364,0.8177827897163642,0.6985632706962206,0.6550990261984994,-0.021184293190081208,-0.02118363409611868,-0.02116440134025515,0.9966503201590452,0.994283044547302,0.9930881118088035,-0.01864891086852644,-0.018811749542760145,-0.018831053723740776,0.7521148877816966,0.761916820781796,0.7646187712688784
164,-0.02043912361602169,-0.020321729918617457,-0.020112639158444787,0.8184676695035441,0.6986084760507079,0.6551079233925294,-0.021184451795079665,-0.021183999026260888,-0.021164676992468708,0.9967158576251586,0.9944784492628215,0.9932122251279335,-0.018649351456312805,-0.018810358870904372,-0.018831076141068877,0.7519548909084715,0.7618338257123604,0.7646365399370653
165,-0.020443771477240677,-0.020322872816791696,-0.020113365655382673,0.8190599905037073,0.6986481205943262,0.6551482842499289,-0.021184603943615724,-0.021183987852118395,-0.02116498475747948,0.9967774928320676,0.9944850231334297,0.9933391074698253,-0.018649565842273338,-0.018815549049265193,-0.018831770502344133,0.751799656893063,0.7626154769123693,0.7648920994586973
166,-0.020447839740600045,-0.020323537802751798,-0.020113440947415847,0.8195639521464113,0.6986679803362412,0.6551512188629117,-0.02118474276155173,-0.021183840780263582,-0.02116530211060546,0.9968337098297024,0.9943974416403986,0.993461956355399,-0.01864956874139855,-0.018816319158449266,-0.018833912505578584,0.7517153330501095,0.763313816846695,0.7654554979428191
167,-0.020451311208716502,-0.020323828861518956,-0.020114524252139002,0.8199885069189441,0.6986757044729401,0.65517626844083,-0.021184863972261332,-0.02118459271185131,-0.021165606028567936,0.9968837929527369,0.9946082854396995,0.9935752551226785,-0.018649641746968215,-0.0188154342894134,-0.018836596691928453,0.7517724666775512,0.7631347914266214,0.7660963206635434
168,-0.020454215904463488,-0.020324001483800692,-0.020114518103528652,0.8203456764779689,0.6986780742779675,0.6551761849025135,-0.021184966073651876,-0.021185094576195777,-0.021165877172178167,0.9969277454739884,0.9948898268984213,0.9936753533688281,-0.01865021741283079,-0.01881879667521619,-0.0188380968406866,0.7519973487947721,0.7636465500066137,0.7665207129641195
169,-0.020456617094101466,-0.0203241083197354,-0.020115572755823204,0.8206481191616141,0.6986742953574742,0.6551806568348213,-0.021185049926747305,-0.021185074592835855,-0.0211661027664094,0.9969661067269147,0.9949006614681413,0.9937605713822311,-0.018651554131411188,-0.018819379442695846,-0.018838381449826466,0.7523478927738584,0.763673722340553,0.7666763199721881
170,-0.020458593559284862,-0.020324092391905028,-0.020115491807372817,0.8209072904526438,0.6986694264138117,0.6551808296900766,-0.021185118021750368,-0.021184907458192,-0.021166277696720096,0.9969997453466324,0.9947999199990566,0.9938309008702991,-0.01865348109334562,-0.01881846507050777,-0.01883839068417881,0.7527333319782804,0.7638106002604893,0.7666934610946933
171,-0.020460226439581106,-0.020324253181132627,-0.02011616853091948,0.8211326501064824,0.698678705169504,0.6551807803107317,-0.02118517370178348,-0.021185741897246087,-0.021166403891310585,0.9970296906974382,0.9949956554349059,0.9938874820180628,-0.018655468280167783,-0.018817201623030962,-0.018838403744512497,0.7530635655450769,0.7633073250225927,0.7666969200334759
172,-0.020461591948994204,-0.020324919107536768,-0.020116084146962754,0.8213316544899388,0.6986917304507894,0.6551809617474936,-0.021185220544608904,-0.021186518827228443,-0.021166488450908807,0.9970570292490916,0.9952300876046251,0.9939320622906681,-0.01865701929996484,-0.01881974696625716,-0.01883873393047493,0.7532948009713176,0.7643255094259928,0.7666812043709332
173,-0.020462757717114314,-0.020325689782785546,-0.0201163940174882,0.8215100687220215,0.6986844881000365,0.6551844485353832,-0.02118526199127306,-0.02118646281855631,-0.021166541175607137,0.997082857316045,0.9952414673814047,0.9939665929551549,-0.01865797523559665,-0.018820770624204005,-0.018839420868028475,0.7534335965451916,0.7646118841980798,0.7665230697138914
174,-0.02046378058559538,-0.02032609269443447,-0.020116358258682302,0.8216722523611008,0.6986703537588014,0.6551845091286096,-0.021185301210338122,-0.02118640762261241,-0.021166572157380617,0.9971082596254786,0.9952277400555795,0.9939930309094995,-0.018658467383897315,-0.018823391561922434,-0.018839660887097893,0.7535086541652478,0.7647985247376545,0.76626434366268
175,-0.020464704939737385,-0.020326303270828735,-0.020116460284820666,0.8218212874109875,0.6986637174715662,0.6551830055288954,-0.021185341115057318,-0.021186620449659185,-0.02116658999807746,0.9971342789244442,0.9952315468962629,0.9940133258490927,-0.01865871124321467,-0.01882107261416356,-0.018839677200347304,0.753547175603952,0.7645032779537526,0.7662779597929368
176,-0.020465561513127565,-0.020326444950198367,-0.02011645990547844,0.821959012693166,0.6986604482902492,0.6551814992128994,-0.02118538441623347,-0.02118653458930604,-0.021166600993514376,0.9971618530619761,0.9951546173984053,0.9940295129537694,-0.01865886795128302,-0.018823686428281253,-0.018841139593684112,0.753567121572965,0.7655115090660939,0.7668167259474074
177,-0.020466367050239517,-0.020326443161122323,-0.02011646171806443,0.8220861399348691,0.6986580065645804,0.6551822887024236,-0.021185433601929246,-0.021186926440446792,-0.021166609317862742,0.9971917170283643,0.9952672850656594,0.9940438090758333,-0.018659027940004125,-0.018822811036507788,-0.018844458560845986,0.7535758989819478,0.7652358008721489,0.7677023600698384
178,-0.020467125595647104,-0.020326502859373714,-0.020116489257363094,0.8222026063654367,0.6986595926728989,0.6551890948897072,-0.0211854907858567,-0.021187426216741204,-0.021166617920101813,0.9972242904541634,0.9954990407386373,0.9940586234977975,-0.01865923204322228,-0.018828662935319415,-0.01884802875714743,0.7535697845306468,0.7663788350949549,0.7685237249511162
179,-0.02046783218164465,-0.020326666714213678,-0.02011656165342546,0.822308164103625,0.6986591366454747,0.6552000082768907,-0.0211855574408853,-0.021187544260818588,-0.021166629623456043,0.9972595868707532,0.9955805080853903,0.9940764342209149,-0.018659454831274718,-0.018828724559095025,-0.018850912249367306,0.7535402913269728,0.7669291068814418,0.7691118699498094
180,-0.020468478682298234,-0.020326749741000075,-0.020116792869175268,0.822403006670132,0.6986555733261922,0.6552244743760235,-0.02118563409923295,-0.0211878174559791,-0.021166647898736082,0.9972971818520232,0.9956819849654553,0.9940995352809938,-0.018659615882973112,-0.018828295341571603,-0.018853326677712154,0.7534897650788605,0.7671137255879779,0.7695380695830994
181,-0.020469059946379372,-0.020326783064645696,-0.0201169804375997,0.8224881511922287,0.6986528874746045,0.6552366563004974,-0.02118572012693159,-0.021188418304282034,-0.02116667697004722,0.9973362611909099,0.9959035958067755,0.9941297134726529,-0.01865966911690203,-0.01882677661944822,-0.018855190801919202,0.7534403007814536,0.7666210851756954,0.7698383177983444
182,-0.020469577637781275,-0.020326811454782198,-0.020117556371156812,0.8225654300538384,0.6986504346577895,0.6552524204549768,-0.02118581366086207,-0.02118854909921625,-0.021166721209784398,0.9973757441290697,0.9959998735103792,0.9941679458394003,-0.018659664021925492,-0.018835652762598923,-0.01885642066919785,0.7534223928810622,0.7680403160775809,0.77004046070078
183,-0.020470040548997263,-0.020326840164841212,-0.020117604757959703,0.8226371881966866,0.6986468305249219,0.6552525159319771,-0.021185911749917623,-0.021188581896446054,-0.02116678405508006,0.9974144523142765,0.9960127796302797,0.9942142095616131,-0.018659707403546773,-0.018846679323997802,-0.018857271288178882,0.7534555100270193,0.7694352923565692,0.7701875516647029
184,-0.020470462324976287,-0.020326829860069884,-0.020118378663938244,0.8227059092933888,0.6986438582511119,0.6552233789790928,-0.021186010691878424,-0.0211887096806364,-0.021166866837834128,0.9974512829506946,0.9960515306882626,0.9942674636996071,-0.018659882337758223,-0.01884798793378296,-0.01885813307254935,0.7535361926459373,0.7696828011165168,0.7703205884115047
185,-0.020470858515107434,-0.020326899890873648,-0.020118311536073227,0.8227739276596465,0.6986470715395474,0.6552286570275659,-0.02118610651746676,-0.021188645480778416,-0.021166967943163292,0.9974853479162027,0.9960489744891265,0.994325811453584,-0.01866018065441621,-0.01884920875126785,-0.01885936081944274,0.7536384318805616,0.7697927018049608,0.7704536537634873
186,-0.02047124426632569,-0.020327047275000357,-0.020118759986608788,0.8228432453156409,0.6986467705107203,0.6551746004818765,-0.02118619554289203,-0.02118869764291981,-0.021167082618427827,0.9975160556091618,0.9960622818874721,0.9943868022244086,-0.01866050484543182,-0.018849845234796603,-0.0188609779123295,0.7537295790524897,0.7709104630809932,0.7705421102540843
187,-0.02047163293031838,-0.020327106178091966,-0.020118773308674218,0.8229154011195079,0.6986429689915531,0.6551583112513435,-0.02118627488996045,-0.021188725303677866,-0.021167203577107566,0.997543131373963,0.9960603041510712,0.9944478013543261,-0.018660748069241517,-0.018843427353265982,-0.01886214207607857,0.7537905233140593,0.7699231632977684,0.7705156109534603
188,-0.02047203531934871,-0.02032714102717619,-0.020118747986002664,0.8229913527172055,0.6986398097831205,0.6551666940223696,-0.021186342864782312,-0.021188580960007683,-0.02116732230957246,0.997566588232048,0.996014492389951,0.9945063488510505,-0.018660864177587933,-0.018870313079588582,-0.018862219399670584,0.7538210710552363,0.772473011783418,0.770441186690389
189,-0.020472459339429164,-0.020327152735577673,-0.020118825334740072,0.8230713767205807,0.6986330592270389,0.6551416662045955,-0.02118639910610593,-0.021188893171135707,-0.021167430775978366,0.9975866679719243,0.9961185621131827,0.9945604432922187,-0.018660881673813506,-0.018869927313791238,-0.018862538422669214,0.7538314422723726,0.7723046208324164,0.7705036896615823
190,-0.02047290988418338,-0.02032716826237159,-0.020118819730947046,0.8231550153609143,0.6986349257279602,0.6551442299781836,-0.021186444471037194,-0.021188823427923945,-0.02116752299573725,0.9976037729919757,0.9961574120637282,0.9946087141897177,-0.01866088242709492,-0.01887136457144784,-0.018864588996977797,0.753831232361539,0.7727285499418504,0.7707452871885984
191,-0.02047338894599904,-0.020327602430443452,-0.02011886511286681,0.823241086790222,0.6986599704442251,0.6551267555291583,-0.021186480707591056,-0.021188692265019075,-0.02116759604991663,0.9976184041898923,0.9960846088453306,0.9946504761698453,-0.018660951427448395,-0.018873210061923315,-0.01886750413348615,0.7538215942609413,0.7730530322243401,0.7710612388206534
192,-0.02047389590654171,-0.02032836041619968,-0.02011886928781935,0.8233277543600128,0.6986760960576848,0.6551251425786192,-0.021186510035164093,-0.021189134152164897,-0.02116765021148848,0.9976311129165107,0.9962230007720647,0.9946856856070666,-0.01866110731149601,-0.018881115845988772,-0.018869731291184248,0.7537955217354966,0.7743914037801229,0.7713780725820147
193,-0.020474428004830916,-0.02032874216029074,-0.020118911543769977,0.8234126420354986,0.6986558687217866,0.6551067733208916,-0.021186534775781633,-0.02118929973402113,-0.02116768824761512,0.9976424676682829,0.9963557334608667,0.9947148408091376,-0.01866126605765384,-0.018885643774254116,-0.01887141952413896,0.7537500628038569,0.7746326264089803,0.771721559541794
194,-0.020474981025132608,-0.020328792957656768,-0.020118907986167126,0.8234929851701989,0.6986371590066723,0.6551087699352662,-0.021186557135293712,-0.02118929393449471,-0.021167714249437034,0.9976530298518039,0.996353330633313,0.9947388749831818,-0.01866132408650695,-0.018883293684527794,-0.018873392045445202,0.7537027155219558,0.7738224218566441,0.7721742884018856
195,-0.020475550166027538,-0.02032880295854578,-0.02011891463855038,0.8235657980946829,0.698629492529077,0.6550995201930492,-0.021186579147731296,-0.02118955057027965,-0.02116773249148081,0.9976633290291492,0.996425967517248,0.9947590812877014,-0.018661315377467777,-0.01888672395145075,-0.018876563637795333,0.7536887692694968,0.7752789553363221,0.7728488934312593
196,-0.02047613081378807,-0.02032878915650305,-0.020118926634350994,0.8236280226619467,0.6986192497776357,0.6551038467690193,-0.021186602714381157,-0.02118957691822265,-0.021167746749467645,0.9976738285221601,0.9964461537967008,0.9947770816190804,-0.01866140699961644,-0.01888565564483502,-0.018881095866477945,0.7537329276734092,0.7751476474513974,0.7737218979810706
197,-0.020476718738511476,-0.02032888354991225,-0.02011896131391544,0.8236766267107047,0.6986405772875393,0.6551070853718213,-0.021186629630366396,-0.02118956367304138,-0.021167760269651788,0.9976848779573898,0.9964468190213868,0.9947948158748153,-0.01866169803975835,-0.01889318903947912,-0.01888544910328088,0.7538268267924981,0.7755906872811237,0.7745399994711683
198,-0.0204773093248608,-0.020329039894507253,-0.02011905178839178,0.8237086760275385,0.6986653937809817,0.6551040438166834,-0.021186661506531104,-0.0211895165427064,-0.021167776301785388,0.9976966584318536,0.996424848819213,0.9948145027753731,-0.01866208486775804,-0.018894617932514388,-0.018888062163834266,0.7539359528618275,0.7757648685493801,0.7750635214421355
199,-0.020477895923787695,-0.020329137014731432,-0.020119136287672798,0.8237214855558578,0.6986692516852443,0.6550934175609915,-0.0211866995502415,-0.021189709894887068,-0.021167798885400053,0.9977091345766952,0.9964847410506298,0.9948385199534745,-0.018662365661542998,-0.018893718752735374,-0.0188892271247466,0.7540252889081586,0.7761318308095041,0.7753047769367345
